,id,model,Datetime,point,path,isgood
931,02166962562e3fd1,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:21:00,spine02,./audio_files/20210708-182111-02166962562e3fd1-spine02.wav,0
804,8dcdd023636e5817,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:07:00,spine04,./audio_files/20210702-140747-8dcdd023636e5817-spine04.wav,0
48,606d97058c1bb8ee,samsung SM-A605FN | 8.0.0,2019-08-16 12:11:00,spine04,./audio_files/20190816-121120-606d97058c1bb8ee-spine04.wav,0
906,da0fcc13da246f60,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 11:35:00,chest04,./audio_files/20210708-113555-da0fcc13da246f60-chest04.wav,0
295,a6a9f6fa3d1d1a33,samsung SM-A605FN | 10,2020-09-17 10:53:00,spine06,./audio_files/20200917-105317-a6a9f6fa3d1d1a33-spine06.wav,0
70,b8715e18c465d450,samsung SM-A605FN | 8.0.0,2019-08-20 08:25:00,chest01,./audio_files/20190820-082529-b8715e18c465d450-chest01.wav,0
18,d97d34cffad6f248,samsung SM-A605FN | 8.0.0,2019-08-15 09:34:00,spine06,./audio_files/20190815-093447-d97d34cffad6f248-spine06.wav,0
1097,9f5eb2ea6c5ff862,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:11:00,spine03,./audio_files/20210713-161121-9f5eb2ea6c5ff862-spine03.wav,1
580,c8049ed8c648ca88,HUAWEI ANE-LX1 | 8.0.0,2021-05-06 12:27:00,spine06,./audio_files/20210506-122759-c8049ed8c648ca88-spine06.wav,0
778,8d635df439f74865,Xiaomi Redmi Note 9 Pro | 10,2021-07-01 12:49:00,chest02,./audio_files/20210701-124950-8d635df439f74865-chest02.wav,0
409,5564bfc42766a9a5,Xiaomi Mi A2 | 10,2021-03-08 14:05:00,chest02,./audio_files/20210308-140540-5564bfc42766a9a5-chest02.wav,0
528,adc7b5a115058ec5,Xiaomi Redmi Note 9 Pro | 10,2021-04-23 15:19:00,chest03,./audio_files/20210423-151926-adc7b5a115058ec5-chest03.wav,0
1250,b39956de9f91e13d,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:35:00,chest02,./audio_files/20210914-103518-b39956de9f91e13d-chest02.wav,0
1400,0ff28e40dc482d96,Xiaomi M2004J19C | 10,2021-10-29 21:30:00,spine03,./audio_files/20211029-213043-0ff28e40dc482d96-spine03.wav,0
1582,2d60298dc35e5d47,Xiaomi Redmi Note 9 Pro | 11,2021-11-19 12:30:00,spine05,./audio_files/20211119-123049-2d60298dc35e5d47-spine05.wav,0
975,a69fa3d85dd1e365,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:59:00,chest01,./audio_files/20210708-185924-a69fa3d85dd1e365-chest01.wav,1
1288,577a6f7598f401e5,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 13:54:00,spine04,./audio_files/20210915-135431-577a6f7598f401e5-spine04.wav,0
372,d07b333eb64c895d,Xiaomi Mi A2 | 10,2021-02-26 15:04:00,chest03,./audio_files/20210226-150416-d07b333eb64c895d-chest03.wav,2
154,aed7fce4a0241a6c,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 15:57:00,spine01,./audio_files/20190912-155751-aed7fce4a0241a6c-spine01.wav,0
629,f0305807be4e4d26,Xiaomi Redmi Note 9 Pro | 10,2021-05-20 09:09:00,chest02,./audio_files/20210520-090943-f0305807be4e4d26-chest02.wav,0
290,3517ff9621f76b7d,samsung SM-A605FN | 10,2020-09-15 11:57:00,spine04,./audio_files/20200915-115714-3517ff9621f76b7d-spine04.wav,0
324,5f1c5187f33b19a6,Xiaomi Mi A2 | 10,2021-01-15 11:10:00,chest04,./audio_files/20210115-111002-5f1c5187f33b19a6-chest04.wav,2
65,fd34b022a3c5e00f,samsung SM-A605FN | 8.0.0,2019-08-19 17:51:00,spine03,./audio_files/20190819-175159-fd34b022a3c5e00f-spine03.wav,0
103,9b4c2956e6d4aa4e,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:41:00,spine02,./audio_files/20190827-144115-9b4c2956e6d4aa4e-spine02.wav,0
218,f8c7b8c0729977f5,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:41:00,chest02,./audio_files/20190928-124122-f8c7b8c0729977f5-chest02.wav,0
252,7b1f8002edd19d9a,Xiaomi Mi A2 | 10,2020-03-26 11:07:00,spine02,./audio_files/20200326-110730-7b1f8002edd19d9a-spine02.wav,0
1702,f7cf7f317692db55,Xiaomi Redmi Note 9 Pro | 11,2021-12-03 11:37:00,chest02,./audio_files/20211203-113724-f7cf7f317692db55-chest02.wav,0
1315,b378220c430caf3c,Xiaomi Redmi Note 9 Pro | 10,2021-09-16 12:58:00,chest03,./audio_files/20210916-125855-b378220c430caf3c-chest03.wav,0
186,5c559c7e3f1757a7,HUAWEI ANE-LX1 | 8.0.0,2019-09-14 10:29:00,spine04,./audio_files/20190914-102916-5c559c7e3f1757a7-spine04.wav,0
1345,e4bbdbbd31d8ffe4,Xiaomi Redmi Note 9 Pro | 10,2021-10-20 14:50:00,chest01,./audio_files/20211020-145002-e4bbdbbd31d8ffe4-chest01.wav,2
899,bec20fb2641fc057,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 11:34:00,chest04,./audio_files/20210708-113425-bec20fb2641fc057-chest04.wav,0
374,3e59e0c3ad2db178,Xiaomi Mi A2 | 10,2021-03-01 13:18:00,chest01,./audio_files/20210301-131852-3e59e0c3ad2db178-chest01.wav,2
254,9171fcad2f2321e0,Xiaomi Mi A2 | 10,2020-03-26 11:28:00,chest01,./audio_files/20200326-112847-9171fcad2f2321e0-chest01.wav,0
371,d07b333eb64c895d,Xiaomi Mi A2 | 10,2021-02-26 15:04:00,chest02,./audio_files/20210226-150416-d07b333eb64c895d-chest02.wav,2
1531,6bc558da2b7368bb,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:13:00,spine03,./audio_files/20211117-151358-6bc558da2b7368bb-spine03.wav,0
229,64ceb96953e05caa,Xiaomi Mi A2 | 9,2020-02-20 19:07:00,chest03,./audio_files/20200220-190741-64ceb96953e05caa-chest03.wav,0
1662,d3fdecdee9be6327,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:54:00,spine04,./audio_files/20211201-145455-d3fdecdee9be6327-spine04.wav,0
57,a2ca3ce9c78b5993,HUAWEI ANE-LX1 | 8.0.0,2019-08-17 11:48:00,spine06,./audio_files/20190817-114816-a2ca3ce9c78b5993-spine06.wav,0
437,17055ed87a4cf49b,HUAWEI ANE-LX1 | 8.0.0,2021-03-18 16:14:00,chest03,./audio_files/20210318-161442-17055ed87a4cf49b-chest03.wav,0
1204,49a6a00fe33fde3b,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 11:21:00,chest04,./audio_files/20210913-112114-49a6a00fe33fde3b-chest04.wav,0
1625,ab653d86132500fb,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 13:59:00,chest02,./audio_files/20211201-135908-ab653d86132500fb-chest02.wav,0
1411,b5a05864b4f448a1,Xiaomi Redmi Note 9 Pro | 10,2021-11-01 12:51:00,spine01,./audio_files/20211101-125147-b5a05864b4f448a1-spine01.wav,2
642,5e0f5b82de3aea68,Xiaomi Redmi Note 9 Pro | 10,2021-05-24 09:59:00,chest03,./audio_files/20210524-095925-5e0f5b82de3aea68-chest03.wav,0
1117,4513434293a6952f,Xiaomi Redmi Note 9 Pro | 10,2021-08-23 12:42:00,chest03,./audio_files/20210823-124231-4513434293a6952f-chest03.wav,0
1282,577a6f7598f401e5,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 13:54:00,chest02,./audio_files/20210915-135431-577a6f7598f401e5-chest02.wav,0
559,b52431b003b7bb06,HUAWEI ANE-LX1 | 8.0.0,2021-05-03 13:42:00,chest04,./audio_files/20210503-134235-b52431b003b7bb06-chest04.wav,0
79,b8715e18c465d450,samsung SM-A605FN | 8.0.0,2019-08-20 08:25:00,spine05,./audio_files/20190820-082529-b8715e18c465d450-spine05.wav,0
382,292fb5e28213fae0,Xiaomi Mi A2 | 10,2021-03-08 12:07:00,spine01,./audio_files/20210308-120746-292fb5e28213fae0-spine01.wav,0
343,70db59dad71eecf1,Xiaomi Mi A2 | 10,2021-02-03 15:01:00,chest03,./audio_files/20210203-150120-70db59dad71eecf1-chest03.wav,0
1746,246d21df2f395357,Xiaomi Redmi Note 9 Pro | 11,2021-12-08 14:03:00,spine05,./audio_files/20211208-140322-246d21df2f395357-spine05.wav,0
180,5c559c7e3f1757a7,HUAWEI ANE-LX1 | 8.0.0,2019-09-14 10:29:00,chest03,./audio_files/20190914-102916-5c559c7e3f1757a7-chest03.wav,0
572,bce32f16dcc1fe27,HUAWEI ANE-LX1 | 8.0.0,2021-05-03 13:51:00,spine04,./audio_files/20210503-135105-bce32f16dcc1fe27-spine04.wav,0
461,e7dacad5835e6114,Xiaomi Mi A2 | 10,2021-04-06 10:54:00,chest01,./audio_files/20210406-105419-e7dacad5835e6114-chest01.wav,2
968,9e4c1678022d7e3a,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:52:00,chest02,./audio_files/20210708-185236-9e4c1678022d7e3a-chest02.wav,1
965,af75e4b4522fedee,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:51:00,spine01,./audio_files/20210708-185109-af75e4b4522fedee-spine01.wav,0
1723,21fd5d5aa56101d5,Xiaomi Redmi Note 9 Pro | 10,2021-12-07 12:37:00,spine02,./audio_files/20211207-123750-21fd5d5aa56101d5-spine02.wav,0
1613,d6dee9f2449ef9bb,Xiaomi Redmi Note 9 Pro | 11,2021-11-30 12:58:00,spine06,./audio_files/20211130-125837-d6dee9f2449ef9bb-spine06.wav,0
944,df18de26601028e4,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:42:00,chest02,./audio_files/20210708-184205-df18de26601028e4-chest02.wav,1
999,f465ff10f8dabe78,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:26:00,chest01,./audio_files/20210713-152640-f465ff10f8dabe78-chest01.wav,1
167,a74c346ff7b4e09f,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 16:04:00,spine05,./audio_files/20190912-160444-a74c346ff7b4e09f-spine05.wav,0
1102,a27590e050da0c9c,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:12:00,chest03,./audio_files/20210713-161232-a27590e050da0c9c-chest03.wav,1
1344,655f1318095b988a,Xiaomi Redmi Note 9 Pro | 10,2021-10-18 12:59:00,spine04,./audio_files/20211018-125955-655f1318095b988a-spine04.wav,0
400,da2240fbe6ed84c6,Xiaomi Mi A2 | 10,2021-03-08 13:19:00,chest01,./audio_files/20210308-131900-da2240fbe6ed84c6-chest01.wav,0
1550,72f6db6a66d8d167,Xiaomi Redmi Note 9 Pro | 10,2021-11-18 12:30:00,chest01,./audio_files/20211118-123021-72f6db6a66d8d167-chest01.wav,2
647,1767346f76314a5d,Xiaomi Redmi Note 9 Pro | 10,2021-06-01 11:10:00,chest01,./audio_files/20210601-111059-1767346f76314a5d-chest01.wav,0
966,af75e4b4522fedee,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:51:00,spine04,./audio_files/20210708-185109-af75e4b4522fedee-spine04.wav,0
1616,9a5488f27ac941de,Xiaomi Redmi Note 9 Pro | 10,2021-12-01 11:02:00,chest01,./audio_files/20211201-110208-9a5488f27ac941de-chest01.wav,1
101,9b4c2956e6d4aa4e,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:41:00,chest03,./audio_files/20190827-144115-9b4c2956e6d4aa4e-chest03.wav,0
942,1449f80965ed0aab,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:39:00,spine04,./audio_files/20210708-183927-1449f80965ed0aab-spine04.wav,0
1309,e56a0cb1b234b74f,Xiaomi Redmi Note 9 Pro | 10,2021-09-16 11:59:00,spine02,./audio_files/20210916-115907-e56a0cb1b234b74f-spine02.wav,0
605,778a4d8534e42ddf,Xiaomi Redmi Note 9 Pro | 10,2021-05-18 10:08:00,spine03,./audio_files/20210518-100844-778a4d8534e42ddf-spine03.wav,0
1642,140f57f9aebf5f07,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:06:00,spine04,./audio_files/20211201-140621-140f57f9aebf5f07-spine04.wav,0
390,79f88017a70a224f,Xiaomi Mi A2 | 10,2021-03-08 12:17:00,chest03,./audio_files/20210308-121758-79f88017a70a224f-chest03.wav,0
1137,8c91e740b3126bbf,Xiaomi Redmi Note 9 Pro | 10,2021-08-25 14:56:00,chest01,./audio_files/20210825-145609-8c91e740b3126bbf-chest01.wav,0
782,8d635df439f74865,Xiaomi Redmi Note 9 Pro | 10,2021-07-01 12:49:00,spine01,./audio_files/20210701-124950-8d635df439f74865-spine01.wav,0
144,ba35918a396c3059,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:28:00,spine01,./audio_files/20190909-162816-ba35918a396c3059-spine01.wav,0
1151,bd33b9cb0312e49c,Xiaomi Redmi Note 9 Pro | 10,2021-08-26 13:41:00,spine01,./audio_files/20210826-134102-bd33b9cb0312e49c-spine01.wav,0
1413,55515821bdf8f110,Xiaomi Redmi Note 9 Pro | 11,2021-11-01 13:54:00,chest01,./audio_files/20211101-135429-55515821bdf8f110-chest01.wav,0
574,c8049ed8c648ca88,HUAWEI ANE-LX1 | 8.0.0,2021-05-06 12:27:00,chest01,./audio_files/20210506-122759-c8049ed8c648ca88-chest01.wav,0
519,52acb6bb91955e5f,Xiaomi Redmi Note 9 Pro | 10,2021-04-23 15:07:00,chest01,./audio_files/20210423-150733-52acb6bb91955e5f-chest01.wav,0
116,3699c6dc9046a0f0,HUAWEI ANE-LX1 | 8.0.0,2019-08-27 14:46:00,spine06,./audio_files/20190827-144638-3699c6dc9046a0f0-spine06.wav,0
1347,e4bbdbbd31d8ffe4,Xiaomi Redmi Note 9 Pro | 10,2021-10-20 14:50:00,chest03,./audio_files/20211020-145002-e4bbdbbd31d8ffe4-chest03.wav,0
1206,49a6a00fe33fde3b,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 11:21:00,spine03,./audio_files/20210913-112114-49a6a00fe33fde3b-spine03.wav,0
850,7b618637e3f9b1e7,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:06:00,spine02,./audio_files/20210705-110639-7b618637e3f9b1e7-spine02.wav,0
626,6f4d4122d433cc04,Xiaomi Redmi Note 9 Pro | 10,2021-05-19 12:13:00,spine01,./audio_files/20210519-121339-6f4d4122d433cc04-spine01.wav,0
1535,fbadfe1bfd7877e1,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 15:34:00,chest02,./audio_files/20211117-153417-fbadfe1bfd7877e1-chest02.wav,0
1579,2d60298dc35e5d47,Xiaomi Redmi Note 9 Pro | 11,2021-11-19 12:30:00,spine03,./audio_files/20211119-123049-2d60298dc35e5d47-spine03.wav,0
314,014143ef87df8dfd,HUAWEI ANE-LX1 | 8.0.0,2021-01-12 16:38:00,chest04,./audio_files/20210112-163805-014143ef87df8dfd-chest04.wav,0
929,02166962562e3fd1,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:21:00,chest03,./audio_files/20210708-182111-02166962562e3fd1-chest03.wav,0
219,f8c7b8c0729977f5,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:41:00,chest03,./audio_files/20190928-124122-f8c7b8c0729977f5-chest03.wav,0
467,e7dacad5835e6114,Xiaomi Mi A2 | 10,2021-04-06 10:54:00,spine01,./audio_files/20210406-105419-e7dacad5835e6114-spine01.wav,2
979,a69fa3d85dd1e365,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:59:00,spine02,./audio_files/20210708-185924-a69fa3d85dd1e365-spine02.wav,0
1738,246d21df2f395357,Xiaomi Redmi Note 9 Pro | 11,2021-12-08 14:03:00,chest02,./audio_files/20211208-140322-246d21df2f395357-chest02.wav,0
535,f81602ad1c6359fb,Xiaomi Redmi Note 9 Pro | 10,2021-04-26 15:06:00,chest02,./audio_files/20210426-150615-f81602ad1c6359fb-chest02.wav,2
844,159fb9bc0125ec8d,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:05:00,spine04,./audio_files/20210705-110527-159fb9bc0125ec8d-spine04.wav,0
246,044fcd19b99d542d,Xiaomi Mi A2 | 9,2020-03-18 10:52:00,chest02,./audio_files/20200318-105223-044fcd19b99d542d-chest02.wav,0
841,159fb9bc0125ec8d,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:05:00,spine03,./audio_files/20210705-110527-159fb9bc0125ec8d-spine03.wav,0
460,90449d3e3176dcfc,Xiaomi Mi A2 | 10,2021-04-06 10:34:00,spine05,./audio_files/20210406-103416-90449d3e3176dcfc-spine05.wav,2
32,05fe0d34d90f6a11,HUAWEI ANE-LX1 | 8.0.0,2019-08-15 15:11:00,chest03,./audio_files/20190815-151103-05fe0d34d90f6a11-chest03.wav,0
1756,42dcdccf5dac3ac3,Xiaomi M2003J15SC | 10,2021-12-15 19:58:00,spine02,./audio_files/20211215-195818-42dcdccf5dac3ac3-spine02.wav,0
1007,1cde4996c2ea96d6,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:28:00,chest01,./audio_files/20210713-152820-1cde4996c2ea96d6-chest01.wav,1
1663,d3fdecdee9be6327,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 14:54:00,spine05,./audio_files/20211201-145455-d3fdecdee9be6327-spine05.wav,0
1291,839123d952bf7c26,Xiaomi Redmi Note 9 Pro | 10,2021-09-15 13:58:00,chest03,./audio_files/20210915-135824-839123d952bf7c26-chest03.wav,0
1735,1c45d6a73d6a6d81,Xiaomi Redmi Note 9 Pro | 11,2021-12-07 14:12:00,spine04,./audio_files/20211207-141226-1c45d6a73d6a6d81-spine04.wav,0
352,25dada732493c6e4,Xiaomi Mi A2 | 10,2021-02-04 12:05:00,chest04,./audio_files/20210204-120503-25dada732493c6e4-chest04.wav,0
1419,55515821bdf8f110,Xiaomi Redmi Note 9 Pro | 11,2021-11-01 13:54:00,spine06,./audio_files/20211101-135429-55515821bdf8f110-spine06.wav,0
1145,bd33b9cb0312e49c,Xiaomi Redmi Note 9 Pro | 10,2021-08-26 13:41:00,chest01,./audio_files/20210826-134102-bd33b9cb0312e49c-chest01.wav,0
181,5c559c7e3f1757a7,HUAWEI ANE-LX1 | 8.0.0,2019-09-14 10:29:00,chest04,./audio_files/20190914-102916-5c559c7e3f1757a7-chest04.wav,0
1150,bd33b9cb0312e49c,Xiaomi Redmi Note 9 Pro | 10,2021-08-26 13:41:00,spine03,./audio_files/20210826-134102-bd33b9cb0312e49c-spine03.wav,0
792,d6b78c5a77366a66,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 12:38:00,chest03,./audio_files/20210702-123857-d6b78c5a77366a66-chest03.wav,0
1576,2d60298dc35e5d47,Xiaomi Redmi Note 9 Pro | 11,2021-11-19 12:30:00,chest03,./audio_files/20211119-123049-2d60298dc35e5d47-chest03.wav,0
1052,05446fa32f2f3044,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:44:00,spine04,./audio_files/20210713-154406-05446fa32f2f3044-spine04.wav,0
1110,0b5156558e474623,Xiaomi Redmi Note 9 Pro | 10,2021-08-17 12:37:00,chest03,./audio_files/20210817-123750-0b5156558e474623-chest03.wav,0
1502,df6a8705fac7c6a9,Xiaomi Redmi Note 9 Pro | 10,2021-11-17 13:18:00,chest01,./audio_files/20211117-131818-df6a8705fac7c6a9-chest01.wav,0
476,1d48161e9f713b78,Xiaomi Mi A2 | 10,2021-04-06 10:56:00,spine01,./audio_files/20210406-105619-1d48161e9f713b78-spine01.wav,0
1229,0c1cb7bc2b7df7fb,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:06:00,spine02,./audio_files/20210914-100648-0c1cb7bc2b7df7fb-spine02.wav,0
736,e2dbece695e619c9,Xiaomi Mi A2 | 10,2021-06-07 12:11:00,spine03,./audio_files/20210607-121141-e2dbece695e619c9-spine03.wav,0
517,80d4639d94db6ac7,HUAWEI ANE-LX1 | 8.0.0,2021-04-23 11:53:00,spine04,./audio_files/20210423-115328-80d4639d94db6ac7-spine04.wav,0
179,5c559c7e3f1757a7,HUAWEI ANE-LX1 | 8.0.0,2019-09-14 10:29:00,chest02,./audio_files/20190914-102916-5c559c7e3f1757a7-chest02.wav,0
250,7b1f8002edd19d9a,Xiaomi Mi A2 | 10,2020-03-26 11:07:00,chest03,./audio_files/20200326-110730-7b1f8002edd19d9a-chest03.wav,0
414,d90e6306cb7373be,Xiaomi Mi A2 | 10,2021-03-08 14:06:00,chest03,./audio_files/20210308-140643-d90e6306cb7373be-chest03.wav,0
741,fa47d547bd94df57,Xiaomi Mi A2 | 10,2021-06-07 15:03:00,chest03,./audio_files/20210607-150328-fa47d547bd94df57-chest03.wav,0
148,aed7fce4a0241a6c,HUAWEI ANE-LX1 | 8.0.0,2019-09-12 15:57:00,chest01,./audio_files/20190912-155751-aed7fce4a0241a6c-chest01.wav,0
873,42ac2bc24987aee7,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:52:00,chest03,./audio_files/20210706-115238-42ac2bc24987aee7-chest03.wav,0
1365,88fe162efde77c67,Xiaomi M2003J15SC | 10,2021-10-22 00:05:00,spine02,./audio_files/20211022-000528-88fe162efde77c67-spine02.wav,0
1022,c109588031b76fa8,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:36:00,chest01,./audio_files/20210713-153610-c109588031b76fa8-chest01.wav,1
723,6dabc6a62995d69f,Xiaomi Mi A2 | 10,2021-06-07 11:57:00,chest03,./audio_files/20210607-115700-6dabc6a62995d69f-chest03.wav,0
1153,ee6b818aedab8cb9,Xiaomi Redmi Note 9 Pro | 10,2021-08-30 11:03:00,chest01,./audio_files/20210830-110356-ee6b818aedab8cb9-chest01.wav,0
17,d97d34cffad6f248,samsung SM-A605FN | 8.0.0,2019-08-15 09:34:00,spine01,./audio_files/20190815-093447-d97d34cffad6f248-spine01.wav,0
1436,7a27d0121181a999,Xiaomi Mi A2 | 10,2021-11-01 18:40:00,chest02,./audio_files/20211101-184018-7a27d0121181a999-chest02.wav,1
1393,0657eaa451ac2742,Xiaomi Redmi Note 9 Pro | 10,2021-10-29 10:07:00,spine01,./audio_files/20211029-100738-0657eaa451ac2742-spine01.wav,0
959,af75e4b4522fedee,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 18:51:00,chest01,./audio_files/20210708-185109-af75e4b4522fedee-chest01.wav,1
1429,dd7dbafb7a48aff8,Xiaomi Redmi Note 9 Pro | 10,2021-11-01 14:16:00,chest03,./audio_files/20211101-141618-dd7dbafb7a48aff8-chest03.wav,1
1233,3b59a3c192f870d6,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:23:00,chest01,./audio_files/20210914-102332-3b59a3c192f870d6-chest01.wav,0
1627,ab653d86132500fb,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 13:59:00,chest04,./audio_files/20211201-135908-ab653d86132500fb-chest04.wav,0
299,21a36ba2a1ad0629,samsung SM-A530F | 9,2020-10-08 09:01:00,chest01,./audio_files/20201008-090131-21a36ba2a1ad0629-chest01.wav,2
1221,af83f4caf7628298,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 12:57:00,spine02,./audio_files/20210913-125710-af83f4caf7628298-spine02.wav,0
1601,64f9c13f97eee760,Xiaomi Redmi Note 9 Pro | 11,2021-11-30 12:13:00,chest02,./audio_files/20211130-121333-64f9c13f97eee760-chest02.wav,1
703,12370336ab8c5854,Xiaomi Mi A2 | 10,2021-06-04 11:00:00,chest01,./audio_files/20210604-110018-12370336ab8c5854-chest01.wav,0
730,6dabc6a62995d69f,Xiaomi Mi A2 | 10,2021-06-07 11:57:00,spine05,./audio_files/20210607-115700-6dabc6a62995d69f-spine05.wav,0
679,d12cb63895b8f572,Xiaomi Redmi Note 9 Pro | 10,2021-06-02 15:30:00,spine02,./audio_files/20210602-153021-d12cb63895b8f572-spine02.wav,0
697,969d1e890976d113,Xiaomi Mi A2 | 10,2021-06-03 12:44:00,spine02,./audio_files/20210603-124426-969d1e890976d113-spine02.wav,0
236,13e177541e7ebb1a,Xiaomi Mi A2 | 9,2020-03-10 13:01:00,chest02,./audio_files/20200310-130113-13e177541e7ebb1a-chest02.wav,0
138,ba35918a396c3059,HUAWEI ANE-LX1 | 8.0.0,2019-09-09 16:28:00,chest01,./audio_files/20190909-162816-ba35918a396c3059-chest01.wav,0
1038,018d08382efafd06,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 15:42:00,chest01,./audio_files/20210713-154256-018d08382efafd06-chest01.wav,1
871,42ac2bc24987aee7,Xiaomi Redmi Note 9 Pro | 10,2021-07-06 11:52:00,chest01,./audio_files/20210706-115238-42ac2bc24987aee7-chest01.wav,0
203,bff5b154aa16d0c2,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:28:00,spine01,./audio_files/20190928-122816-bff5b154aa16d0c2-spine01.wav,0
1222,af83f4caf7628298,Xiaomi Redmi Note 9 Pro | 10,2021-09-13 12:57:00,spine03,./audio_files/20210913-125710-af83f4caf7628298-spine03.wav,0
223,f8c7b8c0729977f5,HUAWEI ANE-LX1 | 8.0.0,2019-09-28 12:41:00,spine01,./audio_files/20190928-124122-f8c7b8c0729977f5-spine01.wav,0
608,778a4d8534e42ddf,Xiaomi Redmi Note 9 Pro | 10,2021-05-18 10:08:00,spine04,./audio_files/20210518-100844-778a4d8534e42ddf-spine04.wav,0
1589,78633fe38950f24b,Xiaomi Redmi Note 9 Pro | 11,2021-11-29 12:48:00,spine06,./audio_files/20211129-124812-78633fe38950f24b-spine06.wav,0
845,159fb9bc0125ec8d,Xiaomi Redmi Note 9 Pro | 10,2021-07-05 11:05:00,spine05,./audio_files/20210705-110527-159fb9bc0125ec8d-spine05.wav,0
1096,9f5eb2ea6c5ff862,Xiaomi Redmi Note 9 Pro | 10,2021-07-13 16:11:00,spine02,./audio_files/20210713-161121-9f5eb2ea6c5ff862-spine02.wav,1
1239,3b59a3c192f870d6,Xiaomi Redmi Note 9 Pro | 10,2021-09-14 10:23:00,spine01,./audio_files/20210914-102332-3b59a3c192f870d6-spine01.wav,0
773,6a18a5e8e9ac8272,Xiaomi Redmi Note 9 Pro | 10,2021-07-01 10:34:00,chest03,./audio_files/20210701-103426-6a18a5e8e9ac8272-chest03.wav,0
641,5e0f5b82de3aea68,Xiaomi Redmi Note 9 Pro | 10,2021-05-24 09:59:00,chest02,./audio_files/20210524-095925-5e0f5b82de3aea68-chest02.wav,0
69,fd34b022a3c5e00f,samsung SM-A605FN | 8.0.0,2019-08-19 17:51:00,spine05,./audio_files/20190819-175159-fd34b022a3c5e00f-spine05.wav,0
808,85906b68bd748e15,Xiaomi Redmi Note 9 Pro | 10,2021-07-02 14:09:00,chest04,./audio_files/20210702-140953-85906b68bd748e15-chest04.wav,0
1620,9a5488f27ac941de,Xiaomi Redmi Note 9 Pro | 10,2021-12-01 11:02:00,spine02,./audio_files/20211201-110208-9a5488f27ac941de-spine02.wav,0
636,a118dbec127612da,Xiaomi Redmi Note 9 Pro | 10,2021-05-21 10:18:00,chest03,./audio_files/20210521-101821-a118dbec127612da-chest03.wav,0
266,9c5cb53941994489,HUAWEI ANE-LX1 | 8.0.0,2020-08-27 13:13:00,chest04,./audio_files/20200827-131320-9c5cb53941994489-chest04.wav,0
984,b200906b96f48958,Xiaomi Redmi Note 9 Pro | 10,2021-07-08 19:00:00,chest02,./audio_files/20210708-190042-b200906b96f48958-chest02.wav,1
1675,f60fd2803c4d0b9b,Xiaomi Redmi Note 9 Pro | 11,2021-12-01 15:07:00,chest02,./audio_files/20211201-150728-f60fd2803c4d0b9b-chest02.wav,0
